"ID";"EnergySourcesAndTechniques";"EnergyApplication";"Periods";"FinalConsumption_1";"FinalConsumptionRelative_2"
"2848";"E006666 ";"E007028 ";"2016JJ00";;
"2849";"E006666 ";"E007028 ";"2017JJ00";;
"2850";"E006666 ";"E007028 ";"2018JJ00";;
"2851";"E006666 ";"E007028 ";"2019JJ00";;
"2852";"E006666 ";"E007028 ";"2020JJ00";;
"2853";"E006666 ";"E007028 ";"2021JJ00";;
"2854";"E006666 ";"E007028 ";"2022JJ00";;
"2855";"E006666 ";"E007028 ";"2023JJ00";;
"2856";"E006667 ";"E007022 ";"1990JJ00";"6135";"0.34"
"2857";"E006667 ";"E007022 ";"1991JJ00";"5756";"0.3"
"2858";"E006667 ";"E007022 ";"1992JJ00";"5398";"0.28"
"2859";"E006667 ";"E007022 ";"1993JJ00";"5070";"0.25"
"2860";"E006667 ";"E007022 ";"1994JJ00";"4766";"0.24"
"2861";"E006667 ";"E007022 ";"1995JJ00";"4479";"0.22"
"2862";"E006667 ";"E007022 ";"1996JJ00";"4695";"0.21"
"2863";"E006667 ";"E007022 ";"1997JJ00";"4897";"0.23"
"2864";"E006667 ";"E007022 ";"1998JJ00";"5091";"0.24"
"2865";"E006667 ";"E007022 ";"1999JJ00";"5267";"0.25"
"2866";"E006667 ";"E007022 ";"2000JJ00";"5421";"0.25"
"2867";"E006667 ";"E007022 ";"2001JJ00";"5453";"0.25"
"2868";"E006667 ";"E007022 ";"2002JJ00";"5498";"0.25"
"2869";"E006667 ";"E007022 ";"2003JJ00";"5972";"0.27"
"2870";"E006667 ";"E007022 ";"2004JJ00";"6835";"0.29"
"2871";"E006667 ";"E007022 ";"2005JJ00";"7750";"0.34"
"2872";"E006667 ";"E007022 ";"2006JJ00";"8689";"0.38"
"2873";"E006667 ";"E007022 ";"2007JJ00";"8875";"0.39"
"2874";"E006667 ";"E007022 ";"2008JJ00";"9182";"0.4"
"2875";"E006667 ";"E007022 ";"2009JJ00";"9563";"0.44"
"2876";"E006667 ";"E007022 ";"2010JJ00";"10013";"0.42"
"2877";"E006667 ";"E007022 ";"2011JJ00";"10439";"0.48"
"2878";"E006667 ";"E007022 ";"2012JJ00";"10763";"0.49"
"2879";"E006667 ";"E007022 ";"2013JJ00";"11113";"0.5"
"2880";"E006667 ";"E007022 ";"2014JJ00";"11120";"0.55"
"2881";"E006667 ";"E007022 ";"2015JJ00";"11092";"0.54"
"2882";"E006667 ";"E007022 ";"2016JJ00";"11040";"0.53"
"2883";"E006667 ";"E007022 ";"2017JJ00";"10875";"0.52"
"2884";"E006667 ";"E007022 ";"2018JJ00";"10713";"0.51"
"2885";"E006667 ";"E007022 ";"2019JJ00";"10421";"0.5"
"2886";"E006667 ";"E007022 ";"2020JJ00";"10059";"0.52"
"2887";"E006667 ";"E007022 ";"2021JJ00";"9780";"0.49"
"2888";"E006667 ";"E007022 ";"2022JJ00";"9739";"0.53"
"2889";"E006667 ";"E007022 ";"2023JJ00";"9673";"0.54"
"2890";"E006667 ";"E006607 ";"1990JJ00";;
"2891";"E006667 ";"E006607 ";"1991JJ00";;
"2892";"E006667 ";"E006607 ";"1992JJ00";;
"2893";"E006667 ";"E006607 ";"1993JJ00";;
"2894";"E006667 ";"E006607 ";"1994JJ00";;
"2895";"E006667 ";"E006607 ";"1995JJ00";;
"2896";"E006667 ";"E006607 ";"1996JJ00";;
"2897";"E006667 ";"E006607 ";"1997JJ00";;
"2898";"E006667 ";"E006607 ";"1998JJ00";;
"2899";"E006667 ";"E006607 ";"1999JJ00";;
"2900";"E006667 ";"E006607 ";"2000JJ00";;
"2901";"E006667 ";"E006607 ";"2001JJ00";;
"2902";"E006667 ";"E006607 ";"2002JJ00";;
"2903";"E006667 ";"E006607 ";"2003JJ00";;
"2904";"E006667 ";"E006607 ";"2004JJ00";;
"2905";"E006667 ";"E006607 ";"2005JJ00";;
"2906";"E006667 ";"E006607 ";"2006JJ00";;
"2907";"E006667 ";"E006607 ";"2007JJ00";;
"2908";"E006667 ";"E006607 ";"2008JJ00";;
"2909";"E006667 ";"E006607 ";"2009JJ00";;
"2910";"E006667 ";"E006607 ";"2010JJ00";;
"2911";"E006667 ";"E006607 ";"2011JJ00";;
"2912";"E006667 ";"E006607 ";"2012JJ00";;
"2913";"E006667 ";"E006607 ";"2013JJ00";;
"2914";"E006667 ";"E006607 ";"2014JJ00";;
"2915";"E006667 ";"E006607 ";"2015JJ00";;
"2916";"E006667 ";"E006607 ";"2016JJ00";;
"2917";"E006667 ";"E006607 ";"2017JJ00";;
"2918";"E006667 ";"E006607 ";"2018JJ00";;
"2919";"E006667 ";"E006607 ";"2019JJ00";;
"2920";"E006667 ";"E006607 ";"2020JJ00";;
"2921";"E006667 ";"E006607 ";"2021JJ00";;
"2922";"E006667 ";"E006607 ";"2022JJ00";;
"2923";"E006667 ";"E006607 ";"2023JJ00";;
"2924";"E006667 ";"E006608 ";"1990JJ00";"6135";"0.34"
"2925";"E006667 ";"E006608 ";"1991JJ00";"5756";"0.3"
"2926";"E006667 ";"E006608 ";"1992JJ00";"5398";"0.28"
"2927";"E006667 ";"E006608 ";"1993JJ00";"5070";"0.25"
"2928";"E006667 ";"E006608 ";"1994JJ00";"4766";"0.24"
"2929";"E006667 ";"E006608 ";"1995JJ00";"4479";"0.22"
"2930";"E006667 ";"E006608 ";"1996JJ00";"4695";"0.21"
"2931";"E006667 ";"E006608 ";"1997JJ00";"4897";"0.23"
"2932";"E006667 ";"E006608 ";"1998JJ00";"5091";"0.24"
"2933";"E006667 ";"E006608 ";"1999JJ00";"5267";"0.25"
"2934";"E006667 ";"E006608 ";"2000JJ00";"5421";"0.25"
"2935";"E006667 ";"E006608 ";"2001JJ00";"5453";"0.25"
"2936";"E006667 ";"E006608 ";"2002JJ00";"5498";"0.25"
"2937";"E006667 ";"E006608 ";"2003JJ00";"5972";"0.27"
"2938";"E006667 ";"E006608 ";"2004JJ00";"6835";"0.29"
"2939";"E006667 ";"E006608 ";"2005JJ00";"7750";"0.34"
"2940";"E006667 ";"E006608 ";"2006JJ00";"8689";"0.38"
"2941";"E006667 ";"E006608 ";"2007JJ00";"8875";"0.39"
"2942";"E006667 ";"E006608 ";"2008JJ00";"9182";"0.4"
"2943";"E006667 ";"E006608 ";"2009JJ00";"9563";"0.44"
"2944";"E006667 ";"E006608 ";"2010JJ00";"10013";"0.42"
"2945";"E006667 ";"E006608 ";"2011JJ00";"10439";"0.48"
"2946";"E006667 ";"E006608 ";"2012JJ00";"10763";"0.49"
"2947";"E006667 ";"E006608 ";"2013JJ00";"11113";"0.5"
"2948";"E006667 ";"E006608 ";"2014JJ00";"11120";"0.55"
"2949";"E006667 ";"E006608 ";"2015JJ00";"11092";"0.54"
"2950";"E006667 ";"E006608 ";"2016JJ00";"11040";"0.53"
"2951";"E006667 ";"E006608 ";"2017JJ00";"10875";"0.52"
"2952";"E006667 ";"E006608 ";"2018JJ00";"10713";"0.51"
"2953";"E006667 ";"E006608 ";"2019JJ00";"10421";"0.5"
"2954";"E006667 ";"E006608 ";"2020JJ00";"10059";"0.52"
"2955";"E006667 ";"E006608 ";"2021JJ00";"9780";"0.49"
"2956";"E006667 ";"E006608 ";"2022JJ00";"9739";"0.53"
"2957";"E006667 ";"E006608 ";"2023JJ00";"9673";"0.54"
"2958";"E006667 ";"E007028 ";"1990JJ00";;
"2959";"E006667 ";"E007028 ";"1991JJ00";;
"2960";"E006667 ";"E007028 ";"1992JJ00";;
"2961";"E006667 ";"E007028 ";"1993JJ00";;
"2962";"E006667 ";"E007028 ";"1994JJ00";;
"2963";"E006667 ";"E007028 ";"1995JJ00";;
"2964";"E006667 ";"E007028 ";"1996JJ00";;
"2965";"E006667 ";"E007028 ";"1997JJ00";;
"2966";"E006667 ";"E007028 ";"1998JJ00";;
"2967";"E006667 ";"E007028 ";"1999JJ00";;
"2968";"E006667 ";"E007028 ";"2000JJ00";;
"2969";"E006667 ";"E007028 ";"2001JJ00";;
"2970";"E006667 ";"E007028 ";"2002JJ00";;
"2971";"E006667 ";"E007028 ";"2003JJ00";;
"2972";"E006667 ";"E007028 ";"2004JJ00";;
"2973";"E006667 ";"E007028 ";"2005JJ00";;
"2974";"E006667 ";"E007028 ";"2006JJ00";;
"2975";"E006667 ";"E007028 ";"2007JJ00";;
"2976";"E006667 ";"E007028 ";"2008JJ00";;
"2977";"E006667 ";"E007028 ";"2009JJ00";;
"2978";"E006667 ";"E007028 ";"2010JJ00";;
"2979";"E006667 ";"E007028 ";"2011JJ00";;
"2980";"E006667 ";"E007028 ";"2012JJ00";;
"2981";"E006667 ";"E007028 ";"2013JJ00";;
"2982";"E006667 ";"E007028 ";"2014JJ00";;
"2983";"E006667 ";"E007028 ";"2015JJ00";;
"2984";"E006667 ";"E007028 ";"2016JJ00";;
"2985";"E006667 ";"E007028 ";"2017JJ00";;
"2986";"E006667 ";"E007028 ";"2018JJ00";;
"2987";"E006667 ";"E007028 ";"2019JJ00";;
"2988";"E006667 ";"E007028 ";"2020JJ00";;
"2989";"E006667 ";"E007028 ";"2021JJ00";;
"2990";"E006667 ";"E007028 ";"2022JJ00";;
"2991";"E006667 ";"E007028 ";"2023JJ00";;
"2992";"E007204 ";"E007022 ";"1990JJ00";"0";"0"
"2993";"E007204 ";"E007022 ";"1991JJ00";"0";"0"
"2994";"E007204 ";"E007022 ";"1992JJ00";"0";"0"
"2995";"E007204 ";"E007022 ";"1993JJ00";"0";"0"
"2996";"E007204 ";"E007022 ";"1994JJ00";"0";"0"
"2997";"E007204 ";"E007022 ";"1995JJ00";"0";"0"
"2998";"E007204 ";"E007022 ";"1996JJ00";"0";"0"
"2999";"E007204 ";"E007022 ";"1997JJ00";"0";"0"
"3000";"E007204 ";"E007022 ";"1998JJ00";"0";"0"
"3001";"E007204 ";"E007022 ";"1999JJ00";"0";"0"
"3002";"E007204 ";"E007022 ";"2000JJ00";"0";"0"
"3003";"E007204 ";"E007022 ";"2001JJ00";"0";"0"
"3004";"E007204 ";"E007022 ";"2002JJ00";"0";"0"
"3005";"E007204 ";"E007022 ";"2003JJ00";"0";"0"
"3006";"E007204 ";"E007022 ";"2004JJ00";"0";"0"
"3007";"E007204 ";"E007022 ";"2005JJ00";"0";"0"
"3008";"E007204 ";"E007022 ";"2006JJ00";"0";"0"
"3009";"E007204 ";"E007022 ";"2007JJ00";"0";"0"
"3010";"E007204 ";"E007022 ";"2008JJ00";"0";"0"
"3011";"E007204 ";"E007022 ";"2009JJ00";"0";"0"
"3012";"E007204 ";"E007022 ";"2010JJ00";"0";"0"
"3013";"E007204 ";"E007022 ";"2011JJ00";"0";"0"
"3014";"E007204 ";"E007022 ";"2012JJ00";"0";"0"
"3015";"E007204 ";"E007022 ";"2013JJ00";"0";"0"
"3016";"E007204 ";"E007022 ";"2014JJ00";"109";"0.01"
"3017";"E007204 ";"E007022 ";"2015JJ00";"211";"0.01"
"3018";"E007204 ";"E007022 ";"2016JJ00";"310";"0.01"
"3019";"E007204 ";"E007022 ";"2017JJ00";"551";"0.03"
"3020";"E007204 ";"E007022 ";"2018JJ00";"939";"0.04"
"3021";"E007204 ";"E007022 ";"2019JJ00";"1313";"0.06"
"3022";"E007204 ";"E007022 ";"2020JJ00";"1679";"0.09"
"3023";"E007204 ";"E007022 ";"2021JJ00";"2054";"0.1"
"3024";"E007204 ";"E007022 ";"2022JJ00";"2182";"0.12"
"3025";"E007204 ";"E007022 ";"2023JJ00";"2307";"0.13"
"3026";"E007204 ";"E006607 ";"1990JJ00";;
"3027";"E007204 ";"E006607 ";"1991JJ00";;
"3028";"E007204 ";"E006607 ";"1992JJ00";;
"3029";"E007204 ";"E006607 ";"1993JJ00";;
"3030";"E007204 ";"E006607 ";"1994JJ00";;
"3031";"E007204 ";"E006607 ";"1995JJ00";;
"3032";"E007204 ";"E006607 ";"1996JJ00";;
"3033";"E007204 ";"E006607 ";"1997JJ00";;
"3034";"E007204 ";"E006607 ";"1998JJ00";;
"3035";"E007204 ";"E006607 ";"1999JJ00";;
"3036";"E007204 ";"E006607 ";"2000JJ00";;
"3037";"E007204 ";"E006607 ";"2001JJ00";;
"3038";"E007204 ";"E006607 ";"2002JJ00";;
"3039";"E007204 ";"E006607 ";"2003JJ00";;
"3040";"E007204 ";"E006607 ";"2004JJ00";;
"3041";"E007204 ";"E006607 ";"2005JJ00";;
"3042";"E007204 ";"E006607 ";"2006JJ00";;
"3043";"E007204 ";"E006607 ";"2007JJ00";;
"3044";"E007204 ";"E006607 ";"2008JJ00";;
"3045";"E007204 ";"E006607 ";"2009JJ00";;
"3046";"E007204 ";"E006607 ";"2010JJ00";;
"3047";"E007204 ";"E006607 ";"2011JJ00";;
"3048";"E007204 ";"E006607 ";"2012JJ00";;
"3049";"E007204 ";"E006607 ";"2013JJ00";;
"3050";"E007204 ";"E006607 ";"2014JJ00";;
"3051";"E007204 ";"E006607 ";"2015JJ00";;
"3052";"E007204 ";"E006607 ";"2016JJ00";;
"3053";"E007204 ";"E006607 ";"2017JJ00";;
"3054";"E007204 ";"E006607 ";"2018JJ00";;
"3055";"E007204 ";"E006607 ";"2019JJ00";;
"3056";"E007204 ";"E006607 ";"2020JJ00";;
"3057";"E007204 ";"E006607 ";"2021JJ00";;
"3058";"E007204 ";"E006607 ";"2022JJ00";;
"3059";"E007204 ";"E006607 ";"2023JJ00";;
"3060";"E007204 ";"E006608 ";"1990JJ00";"0";"0"
"3061";"E007204 ";"E006608 ";"1991JJ00";"0";"0"
"3062";"E007204 ";"E006608 ";"1992JJ00";"0";"0"
"3063";"E007204 ";"E006608 ";"1993JJ00";"0";"0"
"3064";"E007204 ";"E006608 ";"1994JJ00";"0";"0"
"3065";"E007204 ";"E006608 ";"1995JJ00";"0";"0"
"3066";"E007204 ";"E006608 ";"1996JJ00";"0";"0"
"3067";"E007204 ";"E006608 ";"1997JJ00";"0";"0"
"3068";"E007204 ";"E006608 ";"1998JJ00";"0";"0"
"3069";"E007204 ";"E006608 ";"1999JJ00";"0";"0"
"3070";"E007204 ";"E006608 ";"2000JJ00";"0";"0"
"3071";"E007204 ";"E006608 ";"2001JJ00";"0";"0"
"3072";"E007204 ";"E006608 ";"2002JJ00";"0";"0"
"3073";"E007204 ";"E006608 ";"2003JJ00";"0";"0"
"3074";"E007204 ";"E006608 ";"2004JJ00";"0";"0"
"3075";"E007204 ";"E006608 ";"2005JJ00";"0";"0"
"3076";"E007204 ";"E006608 ";"2006JJ00";"0";"0"
"3077";"E007204 ";"E006608 ";"2007JJ00";"0";"0"
"3078";"E007204 ";"E006608 ";"2008JJ00";"0";"0"
"3079";"E007204 ";"E006608 ";"2009JJ00";"0";"0"
"3080";"E007204 ";"E006608 ";"2010JJ00";"0";"0"
"3081";"E007204 ";"E006608 ";"2011JJ00";"0";"0"
"3082";"E007204 ";"E006608 ";"2012JJ00";"0";"0"
"3083";"E007204 ";"E006608 ";"2013JJ00";"0";"0"
"3084";"E007204 ";"E006608 ";"2014JJ00";"109";"0.01"
"3085";"E007204 ";"E006608 ";"2015JJ00";"211";"0.01"
"3086";"E007204 ";"E006608 ";"2016JJ00";"310";"0.01"
"3087";"E007204 ";"E006608 ";"2017JJ00";"551";"0.03"
"3088";"E007204 ";"E006608 ";"2018JJ00";"939";"0.04"
"3089";"E007204 ";"E006608 ";"2019JJ00";"1313";"0.06"
"3090";"E007204 ";"E006608 ";"2020JJ00";"1679";"0.09"
"3091";"E007204 ";"E006608 ";"2021JJ00";"2054";"0.1"
"3092";"E007204 ";"E006608 ";"2022JJ00";"2182";"0.12"
"3093";"E007204 ";"E006608 ";"2023JJ00";"2307";"0.13"
"3094";"E007204 ";"E007028 ";"1990JJ00";;
"3095";"E007204 ";"E007028 ";"1991JJ00";;
"3096";"E007204 ";"E007028 ";"1992JJ00";;
"3097";"E007204 ";"E007028 ";"1993JJ00";;
"3098";"E007204 ";"E007028 ";"1994JJ00";;
"3099";"E007204 ";"E007028 ";"1995JJ00";;
"3100";"E007204 ";"E007028 ";"1996JJ00";;
"3101";"E007204 ";"E007028 ";"1997JJ00";;
"3102";"E007204 ";"E007028 ";"1998JJ00";;
"3103";"E007204 ";"E007028 ";"1999JJ00";;
"3104";"E007204 ";"E007028 ";"2000JJ00";;
"3105";"E007204 ";"E007028 ";"2001JJ00";;
"3106";"E007204 ";"E007028 ";"2002JJ00";;
"3107";"E007204 ";"E007028 ";"2003JJ00";;
"3108";"E007204 ";"E007028 ";"2004JJ00";;
"3109";"E007204 ";"E007028 ";"2005JJ00";;
"3110";"E007204 ";"E007028 ";"2006JJ00";;
"3111";"E007204 ";"E007028 ";"2007JJ00";;
"3112";"E007204 ";"E007028 ";"2008JJ00";;
"3113";"E007204 ";"E007028 ";"2009JJ00";;
"3114";"E007204 ";"E007028 ";"2010JJ00";;
"3115";"E007204 ";"E007028 ";"2011JJ00";;
"3116";"E007204 ";"E007028 ";"2012JJ00";;
"3117";"E007204 ";"E007028 ";"2013JJ00";;
"3118";"E007204 ";"E007028 ";"2014JJ00";;
"3119";"E007204 ";"E007028 ";"2015JJ00";;
"3120";"E007204 ";"E007028 ";"2016JJ00";;
"3121";"E007204 ";"E007028 ";"2017JJ00";;
"3122";"E007204 ";"E007028 ";"2018JJ00";;
"3123";"E007204 ";"E007028 ";"2019JJ00";;
"3124";"E007204 ";"E007028 ";"2020JJ00";;
"3125";"E007204 ";"E007028 ";"2021JJ00";;
"3126";"E007204 ";"E007028 ";"2022JJ00";;
"3127";"E007204 ";"E007028 ";"2023JJ00";;
"3128";"E006668 ";"E007022 ";"1990JJ00";"270";"0.01"
"3129";"E006668 ";"E007022 ";"1991JJ00";"270";"0.01"
"3130";"E006668 ";"E007022 ";"1992JJ00";"270";"0.01"
"3131";"E006668 ";"E007022 ";"1993JJ00";"270";"0.01"
"3132";"E006668 ";"E007022 ";"1994JJ00";"270";"0.01"
"3133";"E006668 ";"E007022 ";"1995JJ00";"270";"0.01"
"3134";"E006668 ";"E007022 ";"1996JJ00";"270";"0.01"
"3135";"E006668 ";"E007022 ";"1997JJ00";"270";"0.01"
"3136";"E006668 ";"E007022 ";"1998JJ00";"270";"0.01"
"3137";"E006668 ";"E007022 ";"1999JJ00";"270";"0.01"
"3138";"E006668 ";"E007022 ";"2000JJ00";"270";"0.01"
"3139";"E006668 ";"E007022 ";"2001JJ00";"270";"0.01"
"3140";"E006668 ";"E007022 ";"2002JJ00";"270";"0.01"
"3141";"E006668 ";"E007022 ";"2003JJ00";"270";"0.01"
"3142";"E006668 ";"E007022 ";"2004JJ00";"270";"0.01"
"3143";"E006668 ";"E007022 ";"2005JJ00";"270";"0.01"
"3144";"E006668 ";"E007022 ";"2006JJ00";"270";"0.01"
"3145";"E006668 ";"E007022 ";"2007JJ00";"270";"0.01"
"3146";"E006668 ";"E007022 ";"2008JJ00";"270";"0.01"
"3147";"E006668 ";"E007022 ";"2009JJ00";"270";"0.01"
"3148";"E006668 ";"E007022 ";"2010JJ00";"270";"0.01"
"3149";"E006668 ";"E007022 ";"2011JJ00";"270";"0.01"
"3150";"E006668 ";"E007022 ";"2012JJ00";"270";"0.01"
"3151";"E006668 ";"E007022 ";"2013JJ00";"270";"0.01"
"3152";"E006668 ";"E007022 ";"2014JJ00";"270";"0.01"
"3153";"E006668 ";"E007022 ";"2015JJ00";"270";"0.01"
"3154";"E006668 ";"E007022 ";"2016JJ00";"270";"0.01"
"3155";"E006668 ";"E007022 ";"2017JJ00";"270";"0.01"
"3156";"E006668 ";"E007022 ";"2018JJ00";"270";"0.01"
"3157";"E006668 ";"E007022 ";"2019JJ00";"270";"0.01"
"3158";"E006668 ";"E007022 ";"2020JJ00";"270";"0.01"
"3159";"E006668 ";"E007022 ";"2021JJ00";"270";"0.01"
"3160";"E006668 ";"E007022 ";"2022JJ00";"270";"0.01"
"3161";"E006668 ";"E007022 ";"2023JJ00";"270";"0.02"
"3162";"E006668 ";"E006607 ";"1990JJ00";;
"3163";"E006668 ";"E006607 ";"1991JJ00";;
"3164";"E006668 ";"E006607 ";"1992JJ00";;
"3165";"E006668 ";"E006607 ";"1993JJ00";;
"3166";"E006668 ";"E006607 ";"1994JJ00";;
"3167";"E006668 ";"E006607 ";"1995JJ00";;
"3168";"E006668 ";"E006607 ";"1996JJ00";;
"3169";"E006668 ";"E006607 ";"1997JJ00";;
"3170";"E006668 ";"E006607 ";"1998JJ00";;
"3171";"E006668 ";"E006607 ";"1999JJ00";;
"3172";"E006668 ";"E006607 ";"2000JJ00";;
"3173";"E006668 ";"E006607 ";"2001JJ00";;
"3174";"E006668 ";"E006607 ";"2002JJ00";;
"3175";"E006668 ";"E006607 ";"2003JJ00";;
"3176";"E006668 ";"E006607 ";"2004JJ00";;
"3177";"E006668 ";"E006607 ";"2005JJ00";;
"3178";"E006668 ";"E006607 ";"2006JJ00";;
"3179";"E006668 ";"E006607 ";"2007JJ00";;
"3180";"E006668 ";"E006607 ";"2008JJ00";;
"3181";"E006668 ";"E006607 ";"2009JJ00";;
"3182";"E006668 ";"E006607 ";"2010JJ00";;
"3183";"E006668 ";"E006607 ";"2011JJ00";;
"3184";"E006668 ";"E006607 ";"2012JJ00";;
"3185";"E006668 ";"E006607 ";"2013JJ00";;
"3186";"E006668 ";"E006607 ";"2014JJ00";;
"3187";"E006668 ";"E006607 ";"2015JJ00";;
"3188";"E006668 ";"E006607 ";"2016JJ00";;
"3189";"E006668 ";"E006607 ";"2017JJ00";;
"3190";"E006668 ";"E006607 ";"2018JJ00";;
"3191";"E006668 ";"E006607 ";"2019JJ00";;
"3192";"E006668 ";"E006607 ";"2020JJ00";;
"3193";"E006668 ";"E006607 ";"2021JJ00";;
"3194";"E006668 ";"E006607 ";"2022JJ00";;
"3195";"E006668 ";"E006607 ";"2023JJ00";;
"3196";"E006668 ";"E006608 ";"1990JJ00";"270";"0.01"
"3197";"E006668 ";"E006608 ";"1991JJ00";"270";"0.01"
"3198";"E006668 ";"E006608 ";"1992JJ00";"270";"0.01"
"3199";"E006668 ";"E006608 ";"1993JJ00";"270";"0.01"
"3200";"E006668 ";"E006608 ";"1994JJ00";"270";"0.01"
"3201";"E006668 ";"E006608 ";"1995JJ00";"270";"0.01"
"3202";"E006668 ";"E006608 ";"1996JJ00";"270";"0.01"
"3203";"E006668 ";"E006608 ";"1997JJ00";"270";"0.01"
"3204";"E006668 ";"E006608 ";"1998JJ00";"270";"0.01"
"3205";"E006668 ";"E006608 ";"1999JJ00";"270";"0.01"
"3206";"E006668 ";"E006608 ";"2000JJ00";"270";"0.01"
"3207";"E006668 ";"E006608 ";"2001JJ00";"270";"0.01"
"3208";"E006668 ";"E006608 ";"2002JJ00";"270";"0.01"
"3209";"E006668 ";"E006608 ";"2003JJ00";"270";"0.01"
"3210";"E006668 ";"E006608 ";"2004JJ00";"270";"0.01"
"3211";"E006668 ";"E006608 ";"2005JJ00";"270";"0.01"
"3212";"E006668 ";"E006608 ";"2006JJ00";"270";"0.01"
"3213";"E006668 ";"E006608 ";"2007JJ00";"270";"0.01"
"3214";"E006668 ";"E006608 ";"2008JJ00";"270";"0.01"
"3215";"E006668 ";"E006608 ";"2009JJ00";"270";"0.01"
"3216";"E006668 ";"E006608 ";"2010JJ00";"270";"0.01"
"3217";"E006668 ";"E006608 ";"2011JJ00";"270";"0.01"
"3218";"E006668 ";"E006608 ";"2012JJ00";"270";"0.01"
"3219";"E006668 ";"E006608 ";"2013JJ00";"270";"0.01"
"3220";"E006668 ";"E006608 ";"2014JJ00";"270";"0.01"
"3221";"E006668 ";"E006608 ";"2015JJ00";"270";"0.01"
"3222";"E006668 ";"E006608 ";"2016JJ00";"270";"0.01"
"3223";"E006668 ";"E006608 ";"2017JJ00";"270";"0.01"
"3224";"E006668 ";"E006608 ";"2018JJ00";"270";"0.01"
"3225";"E006668 ";"E006608 ";"2019JJ00";"270";"0.01"
"3226";"E006668 ";"E006608 ";"2020JJ00";"270";"0.01"
"3227";"E006668 ";"E006608 ";"2021JJ00";"270";"0.01"
"3228";"E006668 ";"E006608 ";"2022JJ00";"270";"0.01"
"3229";"E006668 ";"E006608 ";"2023JJ00";"270";"0.02"
"3230";"E006668 ";"E007028 ";"1990JJ00";;
"3231";"E006668 ";"E007028 ";"1991JJ00";;
"3232";"E006668 ";"E007028 ";"1992JJ00";;
"3233";"E006668 ";"E007028 ";"1993JJ00";;
"3234";"E006668 ";"E007028 ";"1994JJ00";;
"3235";"E006668 ";"E007028 ";"1995JJ00";;
"3236";"E006668 ";"E007028 ";"1996JJ00";;
"3237";"E006668 ";"E007028 ";"1997JJ00";;
"3238";"E006668 ";"E007028 ";"1998JJ00";;
"3239";"E006668 ";"E007028 ";"1999JJ00";;
"3240";"E006668 ";"E007028 ";"2000JJ00";;
"3241";"E006668 ";"E007028 ";"2001JJ00";;
"3242";"E006668 ";"E007028 ";"2002JJ00";;
"3243";"E006668 ";"E007028 ";"2003JJ00";;
"3244";"E006668 ";"E007028 ";"2004JJ00";;
"3245";"E006668 ";"E007028 ";"2005JJ00";;
"3246";"E006668 ";"E007028 ";"2006JJ00";;
"3247";"E006668 ";"E007028 ";"2007JJ00";;
"3248";"E006668 ";"E007028 ";"2008JJ00";;
"3249";"E006668 ";"E007028 ";"2009JJ00";;
"3250";"E006668 ";"E007028 ";"2010JJ00";;
"3251";"E006668 ";"E007028 ";"2011JJ00";;
"3252";"E006668 ";"E007028 ";"2012JJ00";;
"3253";"E006668 ";"E007028 ";"2013JJ00";;
"3254";"E006668 ";"E007028 ";"2014JJ00";;
"3255";"E006668 ";"E007028 ";"2015JJ00";;
"3256";"E006668 ";"E007028 ";"2016JJ00";;
"3257";"E006668 ";"E007028 ";"2017JJ00";;
"3258";"E006668 ";"E007028 ";"2018JJ00";;
"3259";"E006668 ";"E007028 ";"2019JJ00";;
"3260";"E006668 ";"E007028 ";"2020JJ00";;
"3261";"E006668 ";"E007028 ";"2021JJ00";;
"3262";"E006668 ";"E007028 ";"2022JJ00";;
"3263";"E006668 ";"E007028 ";"2023JJ00";;
"3264";"E006669 ";"E007022 ";"1990JJ00";"2082";"0.11"
"3265";"E006669 ";"E007022 ";"1991JJ00";"2072";"0.11"
"3266";"E006669 ";"E007022 ";"1992JJ00";"2059";"0.11"
"3267";"E006669 ";"E007022 ";"1993JJ00";"2023";"0.1"
"3268";"E006669 ";"E007022 ";"1994JJ00";"2105";"0.11"
"3269";"E006669 ";"E007022 ";"1995JJ00";"2324";"0.11"
"3270";"E006669 ";"E007022 ";"1996JJ00";"2318";"0.11"
"3271";"E006669 ";"E007022 ";"1997JJ00";"2403";"0.11"
"3272";"E006669 ";"E007022 ";"1998JJ00";"2389";"0.11"
"3273";"E006669 ";"E007022 ";"1999JJ00";"2611";"0.13"
"3274";"E006669 ";"E007022 ";"2000JJ00";"3243";"0.15"
"3275";"E006669 ";"E007022 ";"2001JJ00";"3413";"0.16"
"3276";"E006669 ";"E007022 ";"2002JJ00";"3670";"0.17"
"3277";"E006669 ";"E007022 ";"2003JJ00";"3891";"0.18"
"3278";"E006669 ";"E007022 ";"2004JJ00";"4868";"0.21"
"3279";"E006669 ";"E007022 ";"2005JJ00";"5483";"0.24"
"3280";"E006669 ";"E007022 ";"2006JJ00";"6999";"0.31"
"3281";"E006669 ";"E007022 ";"2007JJ00";"7775";"0.35"
"3282";"E006669 ";"E007022 ";"2008JJ00";"9798";"0.43"
"3283";"E006669 ";"E007022 ";"2009JJ00";"10844";"0.49"
"3284";"E006669 ";"E007022 ";"2010JJ00";"9914";"0.42"
"3285";"E006669 ";"E007022 ";"2011JJ00";"9075";"0.41"
"3286";"E006669 ";"E007022 ";"2012JJ00";"10257";"0.47"
"3287";"E006669 ";"E007022 ";"2013JJ00";"10814";"0.49"
